DATE,NASDAQ100,clean_val,change,change_pct,change_frac
1998-11-16,1475.60,1475.6,10.379999999999882,0.708426038410606,0.0070842603841060605
1998-11-17,1498.55,1498.55,22.950000000000045,1.55529953917051,0.0155529953917051
1998-11-18,1514.89,1514.89,16.340000000000146,1.0903873744619896,0.010903873744619897
1998-11-19,1537.45,1537.45,22.559999999999945,1.4892170388609036,0.014892170388609037
1998-11-20,1544.22,1544.22,6.769999999999982,0.44033952323652686,0.004403395232365269
1998-11-23,1589.06,1589.06,44.83999999999992,2.9037313336182615,0.029037313336182615
1998-11-24,1580.83,1580.83,-8.230000000000018,-0.5179162523756194,-0.005179162523756195
1998-11-25,1598.48,1598.48,17.65000000000009,1.1165020906738923,0.011165020906738923
1998-11-26,.,1598.48,0.0,0.0,0.0
1998-11-27,1628.35,1628.35,29.86999999999989,1.8686502177068145,0.018686502177068146
1998-11-30,1557.96,1557.96,-70.38999999999987,-4.3227807289587545,-0.04322780728958755
1998-12-01,1632.53,1632.53,74.56999999999994,4.786387327017377,0.04786387327017377
1998-12-02,1619.09,1619.09,-13.440000000000055,-0.8232620533772766,-0.008232620533772767
1998-12-03,1573.78,1573.78,-45.309999999999945,-2.7984855690542187,-0.02798485569054219
1998-12-04,1630.01,1630.01,56.23000000000002,3.572926330236756,0.03572926330236756
1998-12-07,1676.89,1676.89,46.88000000000011,2.876055975116724,0.028760559751167238
1998-12-08,1668.16,1668.16,-8.730000000000018,-0.5206065991209928,-0.0052060659912099285
1998-12-09,1685.38,1685.38,17.220000000000027,1.0322750815269535,0.010322750815269535
1998-12-10,1652.76,1652.76,-32.62000000000012,-1.9354685590193377,-0.019354685590193377
1998-12-11,1675.01,1675.01,22.25,1.3462329678840244,0.013462329678840243
1998-12-14,1614.09,1614.09,-60.92000000000007,-3.6369932119808284,-0.03636993211980828
1998-12-15,1663.78,1663.78,49.690000000000055,3.0785148287889808,0.030785148287889808
1998-12-16,1656.28,1656.28,-7.5,-0.4507807522629194,-0.004507807522629194
1998-12-17,1689.63,1689.63,33.350000000000136,2.013548433839697,0.020135484338396972
1998-12-18,1735.00,1735.0,45.36999999999989,2.6852032693548225,0.026852032693548224
1998-12-21,1787.30,1787.3,52.299999999999955,3.0144092219020147,0.030144092219020147
1998-12-22,1767.82,1767.82,-19.480000000000018,-1.089912158003694,-0.01089912158003694
1998-12-23,1818.96,1818.96,51.1400000000001,2.892828455385735,0.02892828455385735
1998-12-24,1806.04,1806.04,-12.920000000000073,-0.7102959933148651,-0.007102959933148651
1998-12-25,.,1806.04,0.0,0.0,0.0
1998-12-28,1823.99,1823.99,17.950000000000045,0.9938871785785501,0.009938871785785501
1998-12-29,1823.31,1823.31,-0.6800000000000637,-0.03728090614532227,-0.0003728090614532227
1998-12-30,1810.97,1810.97,-12.339999999999918,-0.6767911106723441,-0.006767911106723441
1998-12-31,1836.01,1836.01,25.039999999999964,1.3826844177429753,0.013826844177429753
1999-01-01,.,1836.01,0.0,0.0,0.0
1999-01-04,1854.39,1854.39,18.38000000000011,1.001083872092206,0.01001083872092206
1999-01-05,1903.00,1903.0,48.6099999999999,2.621347181552958,0.02621347181552958
1999-01-06,1963.95,1963.95,60.950000000000045,3.2028376248029446,0.03202837624802945
1999-01-07,1966.35,1966.35,2.3999999999998636,0.12220270373481318,0.0012220270373481318
1999-01-08,1973.66,1973.66,7.310000000000173,0.3717547740738003,0.003717547740738003
1999-01-11,2000.18,2000.18,26.519999999999982,1.3436964826768532,0.013436964826768531
1999-01-12,1939.75,1939.75,-60.430000000000064,-3.0212280894719505,-0.030212280894719504
1999-01-13,1948.71,1948.71,8.960000000000036,0.4619151952571226,0.004619151952571226
1999-01-14,1906.12,1906.12,-42.590000000000146,-2.1855483884210654,-0.021855483884210655
1999-01-15,1981.62,1981.62,75.5,3.960925859861918,0.03960925859861918
1999-01-18,.,1981.62,0.0,0.0,0.0
1999-01-19,2033.71,2033.71,52.090000000000146,2.6286573611489663,0.02628657361148966
1999-01-20,2033.71,2033.71,0.0,0.0,0.0
1999-01-21,1961.76,1961.76,-71.95000000000005,-3.537869214391435,-0.03537869214391435
1999-01-22,1964.21,1964.21,2.4500000000000455,0.12488785580295476,0.0012488785580295476
1999-01-25,1997.16,1997.16,32.950000000000045,1.6775192061948594,0.016775192061948593
1999-01-26,2062.20,2062.2,65.03999999999974,3.25662440665744,0.0325662440665744
1999-01-27,2030.36,2030.36,-31.839999999999918,-1.5439821549801145,-0.015439821549801145
1999-01-28,2104.59,2104.59,74.23000000000025,3.656001891290227,0.03656001891290227
1999-01-29,2127.19,2127.19,22.59999999999991,1.073843361414808,0.01073843361414808
1999-02-01,2130.93,2130.93,3.7399999999997817,0.17581880320985815,0.0017581880320985815
1999-02-02,2078.69,2078.69,-52.23999999999978,-2.4515117812410443,-0.024515117812410444
1999-02-03,2119.94,2119.94,41.25,1.9844228817187746,0.019844228817187747
1999-02-04,2027.66,2027.66,-92.27999999999997,-4.352953385473173,-0.043529533854731725
1999-02-05,1988.55,1988.55,-39.11000000000013,-1.9288243591134668,-0.01928824359113467
1999-02-08,2034.21,2034.21,45.66000000000008,2.296145432601649,0.022961454326016487
1999-02-09,1935.33,1935.33,-98.88000000000011,-4.860855073959921,-0.04860855073959921
1999-02-10,1944.18,1944.18,8.850000000000136,0.45728635426517117,0.004572863542651712
1999-02-11,2044.68,2044.68,100.5,5.169274449896615,0.051692744498966145
1999-02-12,1958.60,1958.6,-86.08000000000015,-4.209949723184075,-0.042099497231840755
1999-02-15,.,1958.6,0.0,0.0,0.0
1999-02-16,1954.49,1954.49,-4.1099999999999,-0.2098437659552691,-0.002098437659552691
1999-02-17,1891.37,1891.37,-63.12000000000012,-3.22948697614212,-0.0322948697614212
1999-02-18,1906.09,1906.09,14.720000000000027,0.7782718347018314,0.0077827183470183135
1999-02-19,1931.59,1931.59,25.5,1.3378172069524523,0.013378172069524524
1999-02-22,1996.02,1996.02,64.43000000000006,3.3355939925139424,0.033355939925139425
1999-02-23,2028.23,2028.23,32.210000000000036,1.6137112854580633,0.016137112854580634
1999-02-24,1989.14,1989.14,-39.08999999999992,-1.9272962139402297,-0.019272962139402296
1999-02-25,1974.39,1974.39,-14.75,-0.7415264888343707,-0.007415264888343706
1999-02-26,1925.28,1925.28,-49.11000000000013,-2.4873505234528195,-0.024873505234528196
1999-03-01,1937.70,1937.7,12.420000000000073,0.645100972326107,0.00645100972326107
1999-03-02,1888.66,1888.66,-49.039999999999964,-2.530835526655311,-0.02530835526655311
1999-03-03,1899.81,1899.81,11.149999999999864,0.590365656073611,0.0059036565607361105
1999-03-04,1933.03,1933.03,33.22000000000003,1.748595912222803,0.01748595912222803
1999-03-05,1969.87,1969.87,36.83999999999992,1.9058162573783086,0.019058162573783087
1999-03-08,2034.05,2034.05,64.18000000000006,3.2580830207069535,0.03258083020706953
1999-03-09,2028.57,2028.57,-5.480000000000018,-0.26941323959588104,-0.0026941323959588106
1999-03-10,2038.51,2038.51,9.940000000000055,0.4900003450706683,0.004900003450706683
1999-03-11,2043.76,2043.76,5.25,0.2575410471373699,0.002575410471373699
1999-03-12,2008.96,2008.96,-34.799999999999955,-1.7027439621090519,-0.017027439621090518
1999-03-15,2060.34,2060.34,51.38000000000011,2.557542210895195,0.02557542210895195
1999-03-16,2073.31,2073.31,12.9699999999998,0.629507751147859,0.006295077511478589
1999-03-17,2064.50,2064.5,-8.809999999999945,-0.4249243962552607,-0.004249243962552607
1999-03-18,2102.77,2102.77,38.26999999999998,1.853717607168805,0.01853717607168805
1999-03-19,2053.69,2053.69,-49.07999999999993,-2.334064115428693,-0.02334064115428693
1999-03-22,2027.14,2027.14,-26.549999999999955,-1.2927949203628568,-0.012927949203628568
1999-03-23,1961.31,1961.31,-65.83000000000015,-3.247432343104085,-0.03247432343104085
1999-03-24,2013.55,2013.55,52.24000000000001,2.663525908703877,0.02663525908703877
1999-03-25,2083.35,2083.35,69.79999999999995,3.466514365175931,0.03466514365175931
1999-03-26,2067.30,2067.3,-16.049999999999727,-0.7703938368492922,-0.0077039383684929215
1999-03-29,2144.66,2144.66,77.35999999999967,3.742079040294087,0.03742079040294087
1999-03-30,2125.69,2125.69,-18.9699999999998,-0.8845224884130726,-0.008845224884130726
1999-03-31,2106.39,2106.39,-19.300000000000182,-0.90794048050281,-0.009079404805028099
1999-04-01,2146.13,2146.13,39.74000000000024,1.8866401758458897,0.018866401758458898
1999-04-02,.,2146.13,0.0,0.0,0.0
1999-04-05,2219.64,2219.64,73.50999999999976,3.4252351907852625,0.03425235190785263
1999-04-06,2218.83,2218.83,-0.8099999999999454,-0.036492404173647325,-0.00036492404173647325
1999-04-07,2192.29,2192.29,-26.539999999999964,-1.1961258861652297,-0.011961258861652297
1999-04-08,2224.75,2224.75,32.460000000000036,1.480643528000403,0.014806435280004032
1999-04-09,2232.47,2232.47,7.7199999999998,0.3470052814922935,0.0034700528149229346
1999-04-12,2219.21,2219.21,-13.259999999999764,-0.5939609490832918,-0.005939609490832918
1999-04-13,2175.18,2175.18,-44.0300000000002,-1.9840393653597541,-0.019840393653597542
1999-04-14,2103.63,2103.63,-71.54999999999973,-3.289382947618116,-0.032893829476181156
1999-04-15,2135.81,2135.81,32.179999999999836,1.529736693239773,0.015297366932397728
1999-04-16,2086.46,2086.46,-49.34999999999991,-2.3105987892181377,-0.023105987892181375
1999-04-19,1967.58,1967.58,-118.88000000000011,-5.697688908486149,-0.05697688908486149
1999-04-20,2030.28,2030.28,62.700000000000045,3.1866556887140574,0.031866556887140574
1999-04-21,2105.82,2105.82,75.54000000000019,3.7206690702760303,0.0372066907027603
1999-04-22,2183.44,2183.44,77.61999999999989,3.6859750595967316,0.036859750595967314
1999-04-23,2210.44,2210.44,27.0,1.2365808082658556,0.012365808082658556
1999-04-26,2260.66,2260.66,50.2199999999998,2.2719458569334523,0.022719458569334522
1999-04-27,2207.03,2207.03,-53.629999999999654,-2.3723160492953235,-0.023723160492953234
1999-04-28,2150.44,2150.44,-56.590000000000146,-2.5640793283281216,-0.025640793283281216
1999-04-29,2119.29,2119.29,-31.15000000000009,-1.4485407637506784,-0.014485407637506784
1999-04-30,2136.39,2136.39,17.09999999999991,0.806874000254798,0.00806874000254798
1999-05-03,2137.95,2137.95,1.5599999999999454,0.07302037549323605,0.0007302037549323605
1999-05-04,2097.55,2097.55,-40.399999999999636,-1.889660656236097,-0.01889660656236097
1999-05-05,2155.77,2155.77,58.2199999999998,2.775619174751486,0.02775619174751486
1999-05-06,2078.63,2078.63,-77.13999999999987,-3.5783038079201344,-0.03578303807920134
1999-05-07,2117.73,2117.73,39.09999999999991,1.8810466509191104,0.018810466509191104
1999-05-10,2134.75,2134.75,17.019999999999982,0.803690744334735,0.00803690744334735
1999-05-11,2175.85,2175.85,41.09999999999991,1.925283991099656,0.01925283991099656
1999-05-12,2217.68,2217.68,41.82999999999993,1.922467081830086,0.01922467081830086
1999-05-13,2179.08,2179.08,-38.59999999999991,-1.7405576999386707,-0.017405576999386708
1999-05-14,2125.15,2125.15,-53.929999999999836,-2.474897663234018,-0.02474897663234018
1999-05-17,2175.74,2175.74,50.58999999999969,2.3805378443874403,0.023805378443874405
1999-05-18,2159.26,2159.26,-16.479999999999563,-0.7574434445291977,-0.007574434445291977
1999-05-19,2186.20,2186.2,26.9399999999996,1.2476496577531004,0.012476496577531004
1999-05-20,2139.95,2139.95,-46.25,-2.1155429512395942,-0.02115542951239594
1999-05-21,2114.40,2114.4,-25.549999999999727,-1.1939531297460095,-0.011939531297460095
1999-05-24,2060.59,2060.59,-53.809999999999945,-2.5449300037835765,-0.025449300037835763
1999-05-25,1999.04,1999.04,-61.55000000000018,-2.9870085752139035,-0.029870085752139036
1999-05-26,2053.04,2053.04,54.0,2.701296622378742,0.02701296622378742
1999-05-27,2050.09,2050.09,-2.949999999999818,-0.1436893582199966,-0.001436893582199966
1999-05-28,2089.70,2089.7,39.60999999999967,1.9321102975966749,0.019321102975966748
1999-05-31,.,2089.7,0.0,0.0,0.0
1999-06-01,2025.79,2025.79,-63.909999999999854,-3.058333732114651,-0.030583337321146507
1999-06-02,2074.54,2074.54,48.75,2.4064685875633702,0.024064685875633703
1999-06-03,2030.40,2030.4,-44.13999999999987,-2.1277005986869315,-0.021277005986869314
1999-06-04,2109.41,2109.41,79.00999999999976,3.8913514578408073,0.038913514578408075
1999-06-07,2152.69,2152.69,43.2800000000002,2.051758548598907,0.020517585485989073
1999-06-08,2086.75,2086.75,-65.94000000000005,-3.063144252075313,-0.03063144252075313
1999-06-09,2135.48,2135.48,48.73000000000002,2.335210255181503,0.02335210255181503
1999-06-10,2097.79,2097.79,-37.690000000000055,-1.7649427763313192,-0.017649427763313193
1999-06-11,2062.29,2062.29,-35.5,-1.692257089603821,-0.01692257089603821
1999-06-14,2028.92,2028.92,-33.36999999999989,-1.6181041463615635,-0.016181041463615636
1999-06-15,2058.17,2058.17,29.25,1.441653687676202,0.014416536876762021
1999-06-16,2167.49,2167.49,109.31999999999971,5.311514597919496,0.05311514597919496
1999-06-17,2190.83,2190.83,23.340000000000146,1.076821577031504,0.010768215770315039
1999-06-18,2205.46,2205.46,14.63000000000011,0.6677834428047867,0.006677834428047868
1999-06-21,2268.66,2268.66,63.19999999999982,2.8656153364830836,0.028656153364830836
1999-06-22,2209.89,2209.89,-58.76999999999998,-2.59051598741107,-0.0259051598741107
1999-06-23,2239.33,2239.33,29.440000000000055,1.3321930050817035,0.013321930050817034
1999-06-24,2184.87,2184.87,-54.460000000000036,-2.4319774218181345,-0.024319774218181343
1999-06-25,2185.76,2185.76,0.8900000000003274,0.04073468902041437,0.0004073468902041437
1999-06-28,2243.94,2243.94,58.179999999999836,2.6617743942610272,0.026617743942610274
1999-06-29,2280.06,2280.06,36.11999999999989,1.6096687077194527,0.016096687077194527
1999-06-30,2296.77,2296.77,16.710000000000036,0.7328754506460372,0.007328754506460372
1999-07-01,2322.32,2322.32,25.550000000000182,1.112431806406396,0.01112431806406396
1999-07-02,2347.88,2347.88,25.559999999999945,1.1006235144166154,0.011006235144166154
1999-07-05,.,2347.88,0.0,0.0,0.0
1999-07-06,2330.73,2330.73,-17.15000000000009,-0.730446189754165,-0.0073044618975416494
1999-07-07,2340.67,2340.67,9.940000000000055,0.426475825170657,0.00426475825170657
1999-07-08,2374.58,2374.58,33.909999999999854,1.4487304916968156,0.014487304916968155
1999-07-09,2393.02,2393.02,18.440000000000055,0.7765583808505107,0.007765583808505106
1999-07-12,2384.24,2384.24,-8.7800000000002,-0.36690040200249896,-0.0036690040200249895
1999-07-13,2373.66,2373.66,-10.579999999999927,-0.4437472737643831,-0.004437472737643831
1999-07-14,2417.05,2417.05,43.39000000000033,1.8279787332642554,0.018279787332642555
1999-07-15,2429.27,2429.27,12.2199999999998,0.5055749777621398,0.005055749777621398
1999-07-16,2459.48,2459.48,30.210000000000036,1.243583463344957,0.01243583463344957
1999-07-19,2424.62,2424.62,-34.86000000000013,-1.4173727779855956,-0.014173727779855956
1999-07-20,2329.32,2329.32,-95.29999999999973,-3.9305128226278643,-0.03930512822627864
1999-07-21,2363.63,2363.63,34.309999999999945,1.4729620661824028,0.014729620661824028
1999-07-22,2281.92,2281.92,-81.71000000000004,-3.4569708456907398,-0.0345697084569074
1999-07-23,2302.02,2302.02,20.09999999999991,0.880837189734956,0.00880837189734956
1999-07-26,2233.51,2233.51,-68.50999999999976,-2.976081875917662,-0.029760818759176622
1999-07-27,2308.78,2308.78,75.26999999999998,3.3700319228478928,0.03370031922847893
1999-07-28,2333.78,2333.78,25.0,1.0828229627768777,0.010828229627768778
1999-07-29,2263.06,2263.06,-70.72000000000025,-3.030277061248286,-0.03030277061248286
1999-07-30,2270.93,2270.93,7.869999999999891,0.34775922865500214,0.0034775922865500214
1999-08-02,2264.81,2264.81,-6.119999999999891,-0.26949311515546015,-0.0026949311515546016
1999-08-03,2239.18,2239.18,-25.63000000000011,-1.1316622586442178,-0.011316622586442178
1999-08-04,2204.33,2204.33,-34.84999999999991,-1.5563733152314647,-0.015563733152314647
1999-08-05,2232.23,2232.23,27.90000000000009,1.2656907087414357,0.012656907087414357
1999-08-06,2212.15,2212.15,-20.079999999999927,-0.8995488816116587,-0.008995488816116587
1999-08-09,2187.61,2187.61,-24.539999999999964,-1.1093280292927676,-0.011093280292927676
1999-08-10,2163.77,2163.77,-23.840000000000146,-1.0897737713760747,-0.010897737713760746
1999-08-11,2241.80,2241.8,78.0300000000002,3.606205835185819,0.03606205835185819
1999-08-12,2214.33,2214.33,-27.470000000000255,-1.2253546257471788,-0.012253546257471788
1999-08-13,2307.06,2307.06,92.73000000000002,4.187722697158961,0.041877226971589604
1999-08-16,2313.08,2313.08,6.019999999999982,0.26093816372352613,0.002609381637235261
1999-08-17,2337.37,2337.37,24.289999999999964,1.0501149981842377,0.010501149981842378
1999-08-18,2317.39,2317.39,-19.980000000000018,-0.8548068983515669,-0.008548068983515669
1999-08-19,2278.79,2278.79,-38.59999999999991,-1.6656669787994214,-0.016656669787994214
1999-08-20,2315.07,2315.07,36.2800000000002,1.5920729861022824,0.015920729861022824
1999-08-23,2385.87,2385.87,70.79999999999973,3.058222861511735,0.03058222861511735
1999-08-24,2404.82,2404.82,18.950000000000273,0.7942595363536267,0.007942595363536267
1999-08-25,2460.92,2460.92,56.09999999999991,2.3328149300155485,0.023328149300155487
1999-08-26,2417.30,2417.3,-43.61999999999989,-1.7725078425954475,-0.017725078425954475
1999-08-27,2402.57,2402.57,-14.730000000000018,-0.6093575476771612,-0.006093575476771612
1999-08-30,2366.88,2366.88,-35.690000000000055,-1.4854926183212165,-0.014854926183212165
1999-08-31,2396.87,2396.87,29.98999999999978,1.26706888393158,0.0126706888393158
1999-09-01,2404.94,2404.94,8.070000000000164,0.3366890986995609,0.003366890986995609
1999-09-02,2392.60,2392.6,-12.340000000000146,-0.5131105141916283,-0.005131105141916284
1999-09-03,2506.69,2506.69,114.09000000000015,4.768452729248523,0.04768452729248523
1999-09-06,.,2506.69,0.0,0.0,0.0
1999-09-07,2491.82,2491.82,-14.86999999999989,-0.5932125631809235,-0.005932125631809235
1999-09-08,2454.67,2454.67,-37.15000000000009,-1.490878153317659,-0.014908781533176589
1999-09-09,2505.50,2505.5,50.82999999999993,2.070746780626313,0.020707467806263133
1999-09-10,2534.61,2534.61,29.110000000000127,1.1618439433246908,0.011618439433246908
1999-09-13,2483.10,2483.1,-51.51000000000022,-2.0322653189248134,-0.020322653189248134
1999-09-14,2522.46,2522.46,39.36000000000013,1.5851153799685929,0.01585115379968593
1999-09-15,2463.09,2463.09,-59.36999999999989,-2.353654765585971,-0.02353654765585971
1999-09-16,2466.88,2466.88,3.7899999999999636,0.1538717627045688,0.001538717627045688
1999-09-17,2536.91,2536.91,70.02999999999975,2.838808535478002,0.028388085354780022
1999-09-20,2545.41,2545.41,8.5,0.3350532734704818,0.003350532734704818
1999-09-21,2473.74,2473.74,-71.67000000000007,-2.8156564168444405,-0.028156564168444406
1999-09-22,2513.94,2513.94,40.20000000000027,1.6250697324698744,0.016250697324698745
1999-09-23,2403.07,2403.07,-110.86999999999989,-4.410208676420276,-0.04410208676420276
1999-09-24,2399.58,2399.58,-3.4900000000002365,-0.14523089215046736,-0.0014523089215046736
1999-09-27,2426.51,2426.51,26.93000000000029,1.1222797322864957,0.011222797322864957
1999-09-28,2428.11,2428.11,1.599999999999909,0.06593832294117513,0.0006593832294117514
1999-09-29,2398.78,2398.78,-29.329999999999927,-1.2079353900770526,-0.012079353900770527
1999-09-30,2407.90,2407.9,9.11999999999989,0.3801932649096578,0.003801932649096578
1999-10-01,2404.45,2404.45,-3.450000000000273,-0.14327837534782475,-0.0014327837534782477
1999-10-04,2467.92,2467.92,63.470000000000255,2.6396889101457823,0.026396889101457825
1999-10-05,2471.50,2471.5,3.5799999999999272,0.145061428247266,0.00145061428247266
1999-10-06,2532.40,2532.4,60.90000000000009,2.464090633218697,0.024640906332186973
1999-10-07,2532.00,2532.0,-0.40000000000009095,-0.015795293002688792,-0.0001579529300268879
1999-10-08,2555.36,2555.36,23.360000000000127,0.9225908372827855,0.009225908372827855
1999-10-11,2578.88,2578.88,23.519999999999982,0.9204182580927924,0.009204182580927924
1999-10-12,2526.82,2526.82,-52.059999999999945,-2.018705794763616,-0.02018705794763616
1999-10-13,2454.49,2454.49,-72.33000000000038,-2.862491194465786,-0.028624911944657862
1999-10-14,2470.99,2470.99,16.5,0.6722374098081476,0.006722374098081476
1999-10-15,2403.81,2403.81,-67.17999999999984,-2.718748355922114,-0.02718748355922114
1999-10-18,2362.11,2362.11,-41.69999999999982,-1.7347460905811949,-0.01734746090581195
1999-10-19,2362.25,2362.25,0.13999999999987267,0.0059269043355251304,5.9269043355251306e-05
1999-10-20,2466.29,2466.29,104.03999999999996,4.404275584717958,0.04404275584717958
1999-10-21,2477.14,2477.14,10.849999999999909,0.43993204367693617,0.004399320436769362
1999-10-22,2485.90,2485.9,8.760000000000218,0.35363362587500985,0.0035363362587500983
1999-10-25,2484.19,2484.19,-1.7100000000000364,-0.06878796411762486,-0.0006878796411762486
1999-10-26,2466.40,2466.4,-17.789999999999964,-0.7161287985218507,-0.007161287985218507
1999-10-27,2457.46,2457.46,-8.940000000000055,-0.36247161855335935,-0.0036247161855335937
1999-10-28,2539.93,2539.93,82.4699999999998,3.3559040635452786,0.033559040635452786
1999-10-29,2637.44,2637.44,97.51000000000022,3.8390821794301506,0.038390821794301505
1999-11-01,2616.36,2616.36,-21.079999999999927,-0.7992598883766048,-0.007992598883766048
1999-11-02,2626.99,2626.99,10.629999999999654,0.4062896543289018,0.004062896543289018
1999-11-03,2672.72,2672.72,45.73000000000002,1.7407755644292526,0.017407755644292526
1999-11-04,2703.11,2703.11,30.390000000000327,1.1370439103235779,0.011370439103235779
1999-11-05,2755.70,2755.7,52.58999999999969,1.9455368076030828,0.019455368076030828
1999-11-08,2786.27,2786.27,30.570000000000164,1.1093370105599363,0.011093370105599363
1999-11-09,2763.58,2763.58,-22.690000000000055,-0.8143503680547849,-0.008143503680547849
1999-11-10,2797.61,2797.61,34.0300000000002,1.2313737977550931,0.01231373797755093
1999-11-11,2849.81,2849.81,52.19999999999982,1.8658783747555883,0.018658783747555883
1999-11-12,2888.91,2888.91,39.09999999999991,1.3720212926475768,0.013720212926475768
1999-11-15,2875.87,2875.87,-13.039999999999964,-0.4513813168288373,-0.004513813168288373
1999-11-16,2940.02,2940.02,64.15000000000009,2.230629339991032,0.02230629339991032
1999-11-17,2911.69,2911.69,-28.329999999999927,-0.9635988870823984,-0.009635988870823984
1999-11-18,3003.49,3003.49,91.79999999999973,3.1528081629568985,0.03152808162956899
1999-11-19,3028.84,3028.84,25.350000000000364,0.8440181255805868,0.008440181255805868
1999-11-22,3049.61,3049.61,20.769999999999982,0.6857410757913914,0.006857410757913914
1999-11-23,2999.78,2999.78,-49.82999999999993,-1.6339794268775325,-0.016339794268775326
1999-11-24,3108.52,3108.52,108.73999999999978,3.624932495049629,0.03624932495049629
1999-11-25,.,3108.52,0.0,0.0,0.0
1999-11-26,3116.62,3116.62,8.099999999999909,0.2605741639107971,0.002605741639107971
1999-11-29,3063.23,3063.23,-53.38999999999987,-1.7130737786448098,-0.017130737786448098
1999-11-30,2966.71,2966.71,-96.51999999999998,-3.150922392376674,-0.03150922392376674
1999-12-01,2997.28,2997.28,30.570000000000164,1.0304343869134551,0.010304343869134551
1999-12-02,3108.47,3108.47,111.1899999999996,3.7096967917578465,0.037096967917578466
1999-12-03,3172.37,3172.37,63.90000000000009,2.055673691558873,0.02055673691558873
1999-12-06,3191.09,3191.09,18.720000000000255,0.5900951023997912,0.005900951023997913
1999-12-07,3205.08,3205.08,13.989999999999782,0.43840819281185367,0.004384081928118537
1999-12-08,3164.08,3164.08,-41.0,-1.2792192394573614,-0.012792192394573614
1999-12-09,3167.52,3167.52,3.4400000000000546,0.10872038633663039,0.001087203863366304
1999-12-10,3203.28,3203.28,35.76000000000022,1.1289589331716996,0.011289589331716997
1999-12-13,3242.37,3242.37,39.08999999999969,1.2203116805274496,0.012203116805274496
1999-12-14,3167.29,3167.29,-75.07999999999993,-2.315590139311674,-0.02315590139311674
1999-12-15,3239.18,3239.18,71.88999999999987,2.2697637412425093,0.022697637412425094
1999-12-16,3332.31,3332.31,93.13000000000011,2.875110367438676,0.028751103674386762
1999-12-17,3359.86,3359.86,27.550000000000182,0.8267538134207256,0.008267538134207256
1999-12-20,3390.01,3390.01,30.15000000000009,0.897358818522203,0.00897358818522203
1999-12-21,3528.53,3528.53,138.51999999999998,4.086123639753274,0.04086123639753274
1999-12-22,3562.29,3562.29,33.75999999999976,0.9567723669630062,0.009567723669630062
1999-12-23,3590.28,3590.28,27.990000000000236,0.7857305272731933,0.007857305272731933
1999-12-24,.,3590.28,0.0,0.0,0.0
1999-12-27,3598.51,3598.51,8.230000000000018,0.22923003219804633,0.0022923003219804633
1999-12-28,3579.95,3579.95,-18.5600000000004,-0.5157690266249197,-0.0051576902662491975
1999-12-29,3689.68,3689.68,109.73000000000002,3.0651266079135193,0.030651266079135195
1999-12-30,3683.67,3683.67,-6.0099999999997635,-0.16288675440687983,-0.0016288675440687982
1999-12-31,3707.83,3707.83,24.159999999999854,0.655867653725764,0.0065586765372576405
2000-01-03,3790.55,3790.55,82.72000000000025,2.2309544935986887,0.022309544935986886
2000-01-04,3546.20,3546.2,-244.35000000000036,-6.446294073419434,-0.06446294073419434
2000-01-05,3507.31,3507.31,-38.88999999999987,-1.096666854661324,-0.010966668546613241
2000-01-06,3340.81,3340.81,-166.5,-4.747227932518084,-0.04747227932518084
2000-01-07,3529.60,3529.6,188.78999999999996,5.6510247514824234,0.05651024751482423
2000-01-10,3717.41,3717.41,187.80999999999995,5.3209995466908415,0.05320999546690842
2000-01-11,3544.35,3544.35,-173.05999999999995,-4.655391791596837,-0.04655391791596837
2000-01-12,3478.14,3478.14,-66.21000000000004,-1.8680435058614424,-0.018680435058614425
2000-01-13,3612.08,3612.08,133.94000000000005,3.8509088190814644,0.038509088190814646
2000-01-14,3704.74,3704.74,92.65999999999985,2.5652809461584423,0.025652809461584422
2000-01-17,.,3704.74,0.0,0.0,0.0
2000-01-18,3757.78,3757.78,53.04000000000042,1.4316794160993869,0.014316794160993868
2000-01-19,3790.89,3790.89,33.10999999999967,0.881105333468156,0.00881105333468156
2000-01-20,3841.74,3841.74,50.84999999999991,1.3413736615939769,0.013413736615939769
2000-01-21,3849.96,3849.96,8.220000000000255,0.213965546861585,0.00213965546861585
2000-01-24,3660.96,3660.96,-189.0,-4.909141913162734,-0.04909141913162734
2000-01-25,3759.11,3759.11,98.15000000000009,2.6809907783750737,0.02680990778375074
2000-01-26,3621.21,3621.21,-137.9000000000001,-3.668421514667038,-0.036684215146670376
2000-01-27,3593.15,3593.15,-28.059999999999945,-0.7748791149919487,-0.007748791149919487
2000-01-28,3446.13,3446.13,-147.01999999999998,-4.091674436079763,-0.040916744360797626
2000-01-31,3570.05,3570.05,123.92000000000007,3.5959177396093613,0.03595917739609361
2000-02-01,3701.78,3701.78,131.73000000000002,3.68986428761502,0.036898642876150196
2000-02-02,3724.46,3724.46,22.679999999999836,0.612678225070097,0.006126782250700969
2000-02-03,3851.16,3851.16,126.69999999999982,3.401835433861548,0.034018354338615484
2000-02-04,3874.37,3874.37,23.210000000000036,0.6026755574943663,0.006026755574943663
2000-02-07,3933.34,3933.34,58.970000000000255,1.5220539081192621,0.01522053908119262
2000-02-08,4062.77,4062.77,129.42999999999984,3.2905876430717873,0.03290587643071787
2000-02-09,3968.46,3968.46,-94.30999999999995,-2.3213226444027093,-0.023213226444027093
2000-02-10,4090.00,4090.0,121.53999999999996,3.06264898726458,0.030626489872645803
